,alpha,bin center,alpha err
0,1.1716578313306398,2.1002344665885113,0.7292676176728687
1,0.854805914124741,3.1002344665885113,0.0
2,0.8936662798016022,4.100234466588512,1.0615098207220217
4,-2.8156315655725503,7.100234466588512,0.7529968246041586
5,0.6386863368815413,8.100234466588512,0.0
6,-0.7809426221704368,9.100234466588512,0.0
