,alpha,bin center,alpha err
0,0.7929296695063335,3.257493188010899,0.5463115355946421
1,0.43237995915824584,5.2574931880108995,0.0
2,1.5004382723057048,7.2574931880108995,0.451082285116832
3,-0.4265195887557756,10.2574931880109,0.577780832454426
4,-0.21248557545331734,11.2574931880109,0.0
5,-0.49579888893720264,12.2574931880109,0.9644009838065285
6,0.6261378820098387,13.2574931880109,0.22291695404433712
7,0.4228687823273228,14.2574931880109,0.0
8,-0.37622354838129735,15.2574931880109,0.0
9,0.2167454175122546,17.257493188010898,0.0
10,-0.11643022041671781,19.257493188010898,0.0
11,-0.4490189913059113,20.257493188010898,0.0
12,0.2892997185457172,22.257493188010898,0.43706275579663495
13,0.6759628224850521,23.257493188010898,0.0
14,0.752576345721034,24.257493188010898,0.0
15,0.19598004152758586,26.257493188010898,0.0
16,0.22048577603074196,27.257493188010898,0.0
17,0.0,29.257493188010898,0.0
18,0.28871263299774763,31.257493188010898,0.0
19,0.2533810486103573,34.2574931880109,0.0
20,0.25823285898736253,36.2574931880109,0.0885586709626734
21,0.08272595079090057,38.2574931880109,0.11221005904904786
22,0.24089627716575787,40.2574931880109,0.0
23,0.4224947712813603,45.2574931880109,0.0
24,0.048110645102711604,47.2574931880109,0.0
25,-0.3821755243303452,48.2574931880109,0.0
26,-0.32541619773333913,49.2574931880109,0.0
27,0.07188370345465016,51.2574931880109,0.0
28,-0.5584679562577142,53.2574931880109,0.0
29,-0.7612957550282806,54.2574931880109,0.0
30,-0.9215510197824784,55.2574931880109,0.0
31,-0.7442256639789502,57.2574931880109,0.0
32,-0.2873456368561684,64.2574931880109,0.0646580450809978
33,-0.14064591653714584,69.2574931880109,0.0
34,-0.254511755180583,76.2574931880109,0.0
35,-0.5478559122828176,81.2574931880109,0.0
36,-0.4025603996828801,85.2574931880109,0.0
37,-0.4025603996828805,90.2574931880109,0.0
38,0.12446605674904003,93.2574931880109,0.0
39,-0.8525983361013016,99.2574931880109,0.0
40,-0.5469608280304007,106.2574931880109,0.0
41,-0.10311619486708341,116.2574931880109,0.0
42,-0.5745039931674607,130.2574931880109,0.0
43,-0.8099251757704368,140.2574931880109,0.0
44,-1.3430020870869477,150.2574931880109,0.0
45,-0.815400270333219,168.2574931880109,0.0
