,alpha,bin center,alpha err
0,0.32789862828816135,18.370434183321844,0.048502454121197414
1,0.011867026123177285,26.370434183321844,0.22671925431660617
2,0.8775478072285942,29.370434183321844,0.0
3,-0.04942890769241729,33.37043418332185,0.0
4,2.500933631305025,57.37043418332185,0.0
5,0.4025603996828798,58.37043418332185,0.0
6,0.08139917265543108,66.37043418332185,0.0
7,-0.9143203797472708,67.37043418332185,0.0
8,2.6625977538221464,68.37043418332185,0.0
9,-2.0952384918694893,70.37043418332185,0.0
10,1.8669969885472393,77.37043418332185,0.0
