,alpha,bin center,alpha err
0,1.0965349096279637,1.6783333333333332,1.406944873818033
1,2.4816634108219082,3.678333333333333,0.34374980438254166
2,2.3272274169926437,4.678333333333333,0.0
3,1.9882465269414538,5.678333333333333,0.48647069087543854
4,1.2185230570484988,6.678333333333333,1.4748066961372959
5,0.3086617003409547,9.678333333333333,0.0
6,1.7455624867698127,10.678333333333333,0.0
7,-0.6617283365563886,11.678333333333333,0.0
8,0.8077914767946431,12.678333333333331,0.0
9,-1.0285606325061092,13.678333333333331,0.0
10,-0.6541773293707965,18.67833333333333,0.0
11,0.6093097468574185,20.67833333333333,0.0
