 000926   VLA  Sep.   28.17 2000    1.18    4.86      90.      67.  hys+01
 000926   VLA  Sep.   28.17 2000    1.18    8.46     666.      60.  hys+01
 000926  Ryle  Sep.   28.81 2000    1.82   15.00     490.     230.  hys+01
 000926   VLA  Sep.   28.97 2000    1.98    4.86     100.      45.  hys+01
 000926   VLA  Sep.   28.97 2000    1.98    8.46     150.      55.  hys+01
 000926  OVRO  Sep.   29.71 2000    2.72   98.48    3410.    1020.  hys+01
 000926   VLA  Sep.   29.73 2000    2.73    4.86     280.      29.  hys+01
 000926   VLA  Sep.   29.73 2000    2.73    8.46     368.      26.  hys+01
 000926  JCMT  Sep.   30.27 2000    3.28  350.00    7300.    4200.  stw+01
 000926  Ryle  Sep.   30.91 2000    3.92   15.00    -320.     520.  hys+01
 000926  Ryle  Oct.    1.69 2000    4.70   15.00     820.     390.  hys+01
 000926  OVRO  Oct.    1.71 2000    4.72   98.48    1890.     750.  hys+01
 000926   VLA  Oct.    4.19 2000    7.19   22.50    1415.     185.  hys+01
 000926   VLA  Oct.    4.19 2000    7.19    4.86     248.      30.  hys+01
 000926   VLA  Oct.    4.19 2000    7.19    8.46     440.      34.  hys+01
 000926   VLA  Oct.    5.22 2000    8.22   22.50    1320.     240.  hys+01
 000926   VLA  Oct.    5.22 2000    8.22    8.46     566.      34.  hys+01
 000926  Ryle  Oct.    5.75 2000    8.76   15.00     460.     330.  hys+01
 000926   VLA  Oct.    7.74 2000   10.75    4.86     395.      61.  hys+01
 000926   VLA  Oct.    7.77 2000   10.78    8.46     564.      76.  hys+01
 000926   VLA  Oct.    8.29 2000   11.30    8.46     143.      77.  hys+01
 000926   VLA  Oct.    8.70 2000   11.71    4.86     370.      70.  hys+01
 000926   VLA  Oct.   10.28 2000   13.29    8.46     242.     130.  hys+01
 000926  Ryle  Oct.   11.75 2000   14.76   15.00     340.     220.  hys+01
 000926   VLA  Oct.   12.77 2000   15.78    8.46     644.     126.  hys+01
 000926   VLA  Oct.   15.68 2000   18.69    8.46     379.      36.  hys+01
 000926   VLA  Oct.   16.72 2000   19.73   22.50     480.     230.  hys+01
 000926   VLA  Oct.   23.16 2000   26.17    8.46     277.      34.  hys+01
 000926   VLA  Oct.   27.13 2000   30.14    8.46     170.      79.  hys+01
 000926   VLA  Oct.   30.18 2000   33.19    8.46     192.      41.  hys+01
 000926   VLA  Oct.   30.20 2000   33.21    4.86     210.      33.  hys+01
 000926   VLA  Nov.   18.03 2000   52.04    4.86     131.      45.  hys+01
 000926   VLA  Nov.   26.64 2000   60.65    8.46     143.      35.  hys+01
 000926   VLA  Dec.   16.58 2000   80.59    1.43      96.      46.  hys+01
 000926   VLA  Dec.   18.95 2000   82.96    8.46     160.      21.  hys+01
 000926   VLA  Jan.    6.53 2001  101.54    4.86      62.      42.  hys+01
 000926   VLA  Jan.   29.44 2001  124.45    8.46      10.      40.  hys+01
 000926   VLA  Feb.    2.47 2001  128.48    4.86      54.      41.  hys+01
 000926   VLA  Feb.    9.73 2001  135.74    8.46      71.      12.  hys+01
 000926   VLA  Feb.   19.28 2001  145.29    4.86     126.      23.  hys+01
 000926   VLA  Jun.   11.42 2001  257.43    8.46      75.      21.  fkbw03
 000926   VLA  Jun.   16.51 2001  262.52    8.46      44.      18.  fkbw03
 000926   VLA  Jul.    4.48 2001  280.49    8.46     -13.      34.  fkbw03
 000926   VLA  Jul.   11.71 2001  287.72    8.46      30.      17.  fkbw03
 000926   VLA  Jul.   12.97 2001  288.98    8.46      57.      27.  fkbw03
