 970508   VLA   May    9.05 1997    0.15    1.43     -99.      45.  fwk00 
 970508  WSRT   May    9.70 1997    0.80    1.40     -90.      80.  gwb+98
 970508   VLA   May    9.84 1997    0.93    1.43     -99.      89.  fwk00 
 970508  WSRT   May   10.64 1997    1.74    1.40      20.      70.  gwb+98
 970508  OVRO   May   11.15 1997    2.25   86.80     -99.    3600.  sfkm98
 970508  WSRT   May   11.63 1997    2.73    1.40     140.      70.  gwb+98
 970508  OVRO   May   11.92 1997    3.02   86.80     -99.    2600.  sfkm98
 970508  OVRO   May   13.46 1997    4.56   86.80     -99.    1300.  sfkm98
 970508   VLA   May   13.96 1997    5.06    8.46     430.      25.  fwk00 
 970508  WSRT   May   14.62 1997    5.72    1.40     -70.      80.  gwb+98
 970508   VLA   May   15.09 1997    6.19    1.43     100.      32.  fwk00 
 970508   VLA   May   15.13 1997    6.23    4.86     330.      33.  fwk00 
 970508   VLA   May   15.13 1997    6.23    8.46     610.      33.  fwk00 
 970508  OVRO   May   15.56 1997    6.66   86.80     -99.    2270.  sfkm98
 970508  WSRT   May   16.63 1997    7.73    1.40     180.      80.  gwb+98
 970508   VLA   May   16.49 1997    7.59    8.46     520.      18.  fwk00 
 970508   VLA   May   16.79 1997    7.89    8.46     602.      24.  fwk00 
 970508   VLA   May   17.30 1997    8.40    8.46     604.      56.  fwk00 
 970508  OVRO   May   17.38 1997    8.48   86.80     -99.    1500.  sfkm98
 970508  PdBI   May   17.42 1997    8.52   86.20     450.     800.  bkg+98
 970508  WSRT   May   18.61 1997    9.71    1.40     -60.      70.  gwb+98
 970508   VLA   May   18.83 1997    9.93    1.43     -99.      63.  fwk00 
 970508   VLA   May   18.85 1997    9.95    4.86     480.      64.  fwk00 
 970508   VLA   May   18.85 1997    9.95    8.46     610.      51.  fwk00 
 970508  PdBI   May   19.07 1997   10.17   86.24    2380.     510.  bkg+98
 970508  PdBI   May   19.07 1997   10.17  232.03    1620.    2270.  bkg+98
 970508  WSRT   May   20.82 1997   11.92    1.40     -30.     110.  gwb+98
 970508   VLA   May   21.00 1997   12.10    8.46    1270.     120.  fwk00 
 970508   VLA   May   21.13 1997   12.23    8.46     930.     120.  fwk00 
 970508  PdBI   May   21.15 1997   12.25   86.20    1740.     430.  bkg+98
 970508  PdBI   May   21.15 1997   12.25  232.03   -3050.    2110.  bkg+98
 970508  WSRT   May   21.61 1997   12.71    1.40     -80.      80.  gwb+98
 970508   VLA   May   22.10 1997   13.20    4.86     410.      47.  fwk00 
 970508   VLA   May   22.10 1997   13.20    8.46     570.      42.  fwk00 
 970508   VLA   May   22.49 1997   13.59    4.86     360.      31.  fwk00 
 970508   VLA   May   22.49 1997   13.59    8.46     880.      33.  fwk00 
 970508  PdBI   May   22.99 1997   14.09   87.76    1640.     470.  bkg+98
 970508  PdBI   May   22.99 1997   14.09  228.40     670.    3000.  bkg+98
 970508   VLA   May   23.00 1997   14.10    8.46    1260.     100.  fwk00 
 970508   VLA   May   23.13 1997   14.23    8.46     960.     100.  fwk00 
 970508  PdBI   May   23.38 1997   14.48   87.76     380.     610.  bkg+98
 970508  WSRT   May   23.43 1997   14.53    1.40    -290.     130.  gwb+98
 970508   VLA   May   24.48 1997   15.58    8.46     550.      44.  fwk00 
 970508   VLA   May   24.96 1997   16.06    8.46     470.      43.  fwk00 
 970508  WSRT   May   25.77 1997   16.87    1.40     110.     160.  gwb+98
 970508   VLA   May   25.85 1997   16.95    8.46     480.      45.  fwk00 
 970508   VLA   May   27.67 1997   18.77    4.86     770.      54.  fwk00 
 970508   VLA   May   27.67 1997   18.77    8.46     500.      49.  fwk00 
 970508  WSRT   May   27.73 1997   18.83    1.40     200.     110.  gwb+98
 970508   VLA   May   28.10 1997   19.20    8.46     538.     100.  fwk00 
 970508   VLA   May   28.23 1997   19.33    8.46     835.     100.  fwk00 
 970508  PdBI   May   28.41 1997   19.51   86.00     -10.     290.  bkg+98
 970508   VLA   May   29.10 1997   20.20    4.86    1350.      55.  fwk00 
 970508   VLA   May   29.10 1997   20.20    8.46    1200.      47.  fwk00 
 970508  WSRT   May   30.39 1997   21.49    1.40      70.     130.  gwb+98
 970508   VLA   May   30.95 1997   22.05    4.86     740.      46.  fwk00 
 970508   VLA   May   30.95 1997   22.05    8.46     810.      48.  fwk00 
 970508  WSRT   May   31.40 1997   22.50    1.40     130.     120.  gwb+98
 970508   VLA   May   31.99 1997   23.09    4.86     550.      43.  fwk00 
 970508   VLA   May   31.99 1997   23.09    8.46     290.      46.  fwk00 
 970508   VLA  Jun.    1.00 1997   23.10    1.43     -99.      52.  fwk00 
 970508  WSRT  Jun.    1.39 1997   23.49    1.40      60.     140.  gwb+98
 970508   VLA  Jun.    2.29 1997   24.39    4.86     650.      44.  fwk00 
 970508   VLA  Jun.    2.29 1997   24.39    8.46     720.      62.  fwk00 
 970508   VLA  Jun.    2.32 1997   24.41    1.43     135.      45.  fwk00 
 970508  WSRT  Jun.    2.39 1997   24.49    1.40     100.     120.  gwb+98
 970508   VLA  Jun.    2.41 1997   24.51    8.46     940.      27.  fwk00 
 970508   VLA  Jun.    2.50 1997   24.60    8.46     960.      40.  fwk00 
