030329    ATCA  2003 Mar. 30.06  0.58   8.50     3500    60       bkp+03
030329    VLA   2003 Mar. 30.53  1.05   4.86      540   130       bkp+03
030329    VLA   2003 Mar. 30.53  1.05   8.46     1980   170       bkp+03
030329    Ryle  2003 Mar. 30.91  1.43   15.3    10380   280       bkp+03
030329    Ryle  2003 Mar. 31.12  1.64   15.3    13050   280       bkp+03
030329    Ryle  2003 Mar. 31.91  2.43   15.3    18660   280       bkp+03
030329    Ryle  2003 Apr. 01.12  2.64   15.3    18290   280       bkp+03
030329    VLA   2003 Apr. 01.13  2.65   1.43      149    71       bkp+03
030329    VLA   2003 Apr. 01.13  2.65   15.0    19680   140       bkp+03
030329    VLA   2003 Apr. 01.13  2.65   22.5    30400    60       bkp+03
030329    VLA   2003 Apr. 01.13  2.65   43.3    46630   180       bkp+03
030329    VLA   2003 Apr. 01.13  2.65   4.86     3450    50       bkp+03
030329    VLA   2003 Apr. 01.13  2.65   8.46     8500    50       bkp+03
030329    Ryle  2003 Apr. 01.98  3.50   15.3    16750   270       bkp+03
030329    VLA   2003 Apr. 02.05  3.57   1.43      187    99       bkp+03
030329    VLA   2003 Apr. 02.05  3.57   15.0    16980   190       bkp+03
030329    VLA   2003 Apr. 02.05  3.57   22.5    31590   140       bkp+03
030329    VLA   2003 Apr. 02.05  3.57   43.3    44170   350       bkp+03
030329    VLA   2003 Apr. 02.05  3.57   4.86     1510    50       bkp+03
030329    VLA   2003 Apr. 02.05  3.57   8.46     6110    40       bkp+03
030329    Ryle  2003 Apr. 03.07  4.59   15.3    20360   450       bkp+03
030329    VLA   2003 Apr. 03.21  4.73   1.43      103   119       bkp+03
030329    VLA   2003 Apr. 03.21  4.73   15.0    22590   120       bkp+03
030329    VLA   2003 Apr. 03.21  4.73   22.5    35570    90       bkp+03
030329    VLA   2003 Apr. 03.21  4.73   43.3    46320   230       bkp+03
030329    VLA   2003 Apr. 03.21  4.73   4.86     3580    40       bkp+03
030329    VLA   2003 Apr. 03.21  4.73   8.46     9680    30       bkp+03
030329    Ryle  2003 Apr. 04.09  5.61   15.3    29130   520       bkp+03
030329    Ryle  2003 Apr. 04.97  6.49   15.3    27970   260       bkp+03
030329    VLA   2003 Apr. 05.37  6.89   1.43      433   122       bkp+03
030329    VLA   2003 Apr. 05.37  6.89   15.0    28580   200       bkp+03
030329    VLA   2003 Apr. 05.37  6.89   22.5    44090   150       bkp+03
