 980425  ATCA  Apr.   28.90 1998    2.99    4.80    9000.     500.  kfw+98
 980425  ATCA  Apr.   28.90 1998    2.99    8.64   13000.     600.  kfw+98
 980425  ATCA  Apr.   29.95 1998    4.04    4.80    9900.     500.  kfw+98
 980425  ATCA  Apr.   29.95 1998    4.04    8.64   13000.     600.  kfw+98
 980425  ATCA   May    5.80 1998    9.89    4.80   39000.     800.  kfw+98
 980425  ATCA   May    5.80 1998    9.89    8.64   48000.    1000.  kfw+98
 980425  ATCA   May    7.64 1998   11.73    1.38    6200.     500.  kfw+98
 980425  ATCA   May    7.64 1998   11.73    2.50   19700.     600.  kfw+98
 980425  ATCA   May    7.64 1998   11.73    4.80   44600.     900.  kfw+98
 980425  ATCA   May    7.64 1998   11.73    8.64   49400.    1000.  kfw+98
 980425  JCMT   May    7.70 1998   11.79  150.00   39000.   11000.  kfw+98
 980425  ATCA   May   10.56 1998   14.65    1.38    7700.     500.  kfw+98
 980425  ATCA   May   10.56 1998   14.65    2.50   22300.     700.  kfw+98
 980425  ATCA   May   10.56 1998   14.65    4.80   39900.     900.  kfw+98
 980425  ATCA   May   10.56 1998   14.65    8.64   37600.     800.  kfw+98
 980425  ATCA   May   11.61 1998   15.70    1.38    9200.     500.  kfw+98
 980425  ATCA   May   11.61 1998   15.70    2.50   23500.     700.  kfw+98
 980425  ATCA   May   11.61 1998   15.70    4.80   37400.     800.  kfw+98
 980425  ATCA   May   11.61 1998   15.70    8.64   34300.     700.  kfw+98
 980425  ATCA   May   12.43 1998   16.52    1.38    8900.     500.  kfw+98
 980425  ATCA   May   12.43 1998   16.52    2.50   23900.     700.  kfw+98
 980425  ATCA   May   12.43 1998   16.52    4.80   37100.     800.  kfw+98
 980425  ATCA   May   12.43 1998   16.52    8.64   31400.     700.  kfw+98
 980425  ATCA   May   13.71 1998   17.80    1.38   11000.     500.  kfw+98
 980425  ATCA   May   13.71 1998   17.80    2.50   25100.     700.  kfw+98
 980425  ATCA   May   13.71 1998   17.80    4.80   32600.     700.  kfw+98
 980425  ATCA   May   13.71 1998   17.80    8.64   26200.     600.  kfw+98
 980425  ATCA   May   15.60 1998   19.69    1.38   12100.     600.  kfw+98
 980425  ATCA   May   15.60 1998   19.69    2.50   25300.     700.  kfw+98
 980425  ATCA   May   15.60 1998   19.69    4.80   28600.     600.  kfw+98
 980425  ATCA   May   15.60 1998   19.69    8.64   21600.     500.  kfw+98
 980425  ATCA   May   17.54 1998   21.63    1.38   12700.     600.  kfw+98
 980425  ATCA   May   17.54 1998   21.63    2.50   20900.     700.  kfw+98
 980425  ATCA   May   17.54 1998   21.63    4.80   24300.     600.  kfw+98
 980425  ATCA   May   17.54 1998   21.63    8.64   18800.     500.  kfw+98
 980425  ATCA   May   19.55 1998   23.64    1.38   11800.     600.  kfw+98
 980425  ATCA   May   19.55 1998   23.64    2.50   22900.     700.  kfw+98
 980425  ATCA   May   19.55 1998   23.64    4.80   24700.     600.  kfw+98
 980425  ATCA   May   19.55 1998   23.64    8.64   17600.     400.  kfw+98
 980425  ATCA   May   21.78 1998   25.87    1.38   16700.     600.  kfw+98
 980425  ATCA   May   21.78 1998   25.87    2.50   28000.     800.  kfw+98
 980425  ATCA   May   21.78 1998   25.87    4.80   27600.     600.  kfw+98
 980425  ATCA   May   21.78 1998   25.87    8.64   20900.     500.  kfw+98
 980425  ATCA   May   22.67 1998   26.76    1.38   15800.     600.  kfw+98
 980425  ATCA   May   22.67 1998   26.76    2.50   28700.     800.  kfw+98
 980425  ATCA   May   22.67 1998   26.76    4.80   29500.     700.  kfw+98
 980425  ATCA   May   22.67 1998   26.76    8.64   21700.     500.  kfw+98
 980425  ATCA   May   24.67 1998   28.76    1.38   19600.     600.  kfw+98
 980425  ATCA   May   24.67 1998   28.76    2.50   31100.     800.  kfw+98
 980425  ATCA   May   24.67 1998   28.76    4.80   30000.     700.  kfw+98
 980425  ATCA   May   24.67 1998   28.76    8.64   22000.     500.  kfw+98
 980425  ATCA   May   25.87 1998   29.96    1.38   20000.     600.  kfw+98
 980425  ATCA   May   25.87 1998   29.96    2.50   31300.     800.  kfw+98
 980425  ATCA   May   25.87 1998   29.96    4.80   30000.     700.  kfw+98
 980425  ATCA   May   25.87 1998   29.96    8.64   22100.     500.  kfw+98
 980425  ATCA   May   28.81 1998   32.90    1.38   23700.     700.  kfw+98
 980425  ATCA   May   28.81 1998   32.90    2.50   34300.     800.  kfw+98
 980425  ATCA   May   28.81 1998   32.90    4.80   30300.     700.  kfw+98
 980425  ATCA   May   28.81 1998   32.90    8.64   21300.     500.  kfw+98
 980425  ATCA   May   30.63 1998   34.72    1.38   23900.     700.  kfw+98
 980425  ATCA   May   30.63 1998   34.72    2.50   33500.     800.  kfw+98
 980425  ATCA   May   30.63 1998   34.72    4.80   28600.     600.  kfw+98
 980425  ATCA   May   30.63 1998   34.72    8.64   20200.     500.  kfw+98
 980425  ATCA  Jun.    1.76 1998   36.85    1.38   23500.     700.  kfw+98
 980425  ATCA  Jun.    1.76 1998   36.85    2.50   31800.     800.  kfw+98
 980425  ATCA  Jun.    1.76 1998   36.85    4.80   27000.     600.  kfw+98
 980425  ATCA  Jun.    1.76 1998   36.85    8.64   18400.     400.  kfw+98
 980425  ATCA  Jun.    3.68 1998   38.77    1.38   25200.     700.  kfw+98
 980425  ATCA  Jun.    3.68 1998   38.77    2.50   31000.     800.  kfw+98
 980425  ATCA  Jun.    3.68 1998   38.77    4.80   24600.     600.  kfw+98
 980425  ATCA  Jun.    3.68 1998   38.77    8.64   16100.     400.  kfw+98
 980425  ATCA  Jun.    4.90 1998   39.99    1.38   25900.     700.  kfw+98
 980425  ATCA  Jun.    4.90 1998   39.99    2.50   31300.     800.  kfw+98
 980425  ATCA  Jun.    4.90 1998   39.99    4.80   24100.     600.  kfw+98
 980425  ATCA  Jun.    4.90 1998   39.99    8.64   16600.     400.  kfw+98
 980425  ATCA  Jun.   10.56 1998   45.65    1.38   28900.     800.  kfw+98
 980425  ATCA  Jun.   10.56 1998   45.65    2.50   26800.     700.  kfw+98
 980425  ATCA  Jun.   10.56 1998   45.65    4.80   20700.     500.  kfw+98
 980425  ATCA  Jun.   10.56 1998   45.65    8.64   13200.     300.  kfw+98
